Basic & Regular,General,inpatient,5-063.2,Surgical Lead-out,lognormal,"1,347575009","0,5694988686","4,525551687","7,84617024"
Basic & Regular,General,inpatient,5-066.0,AN emergence,weibull,"1,741225195","8,733460287","7,780470668","21,24706258"
Basic & Regular,General,inpatient,5-066.0,AN induction,lognormal,"2,769832341","0,4659827375","17,78583399","76,71712624"
Basic & Regular,General,inpatient,5-066.0,Incision-to-closure,lognormal,"4,126893543","0,4638344928","69,02472411","1143,642493"
Basic & Regular,General,inpatient,5-066.0,Surgical Lead-in,lognormal,"3,140146973","0,377162336","24,81064231","94,09970577"
Basic & Regular,General,inpatient,5-066.0,Surgical Lead-out,lognormal,"2,131040375","1,070182719","14,93467816","478,0640304"
Basic & Regular,General,inpatient,5-067.0,AN emergence,gamma,"2,803888645","2,611711521","7,322948279","19,12542839"
Basic & Regular,General,inpatient,5-067.0,AN induction,lognormal,"2,143398705","0,5175916863","9,750799506","29,20969336"
Basic & Regular,General,inpatient,5-067.0,Incision-to-closure,lognormal,"4,031861481","0,4796860068","63,23834319","1034,660841"
Basic & Regular,General,inpatient,5-067.0,Surgical Lead-in,lognormal,"3,092618855","0,294460313","23,01099839","47,96104726"
Basic & Regular,General,inpatient,5-067.0,Surgical Lead-out,lognormal,"1,263674827","0,6727092959","4,436845832","11,26601622"
Basic & Regular,General,inpatient,5-311.0,AN emergence,gamma,"2,372328033","5,661295014","13,43044887","76,0337332"
Basic & Regular,General,inpatient,5-311.0,AN induction,weibull,"1,360313324","11,6899519","10,70522751","63,33713848"
Basic & Regular,General,inpatient,5-311.0,Incision-to-closure,gamma,"8,547174206","5,76788831","49,29914619","284,351969"
Basic & Regular,General,inpatient,5-311.0,Surgical Lead-in,weibull,"2,651835008","17,85121918","15,86532132","41,47173667"
Basic & Regular,General,inpatient,5-311.0,Surgical Lead-out,lognormal,"1,258697915","0,7339676433","4,609190133","15,1642511"
Basic & Regular,General,inpatient,5-377.30,AN emergence,lognormal,"0,9897527586","0,7314825084","3,515866777","8,746400529"
Basic & Regular,General,inpatient,5-377.30,AN induction,gamma,"2,012845318","3,974454796","7,999962728","31,79549023"
Basic & Regular,General,inpatient,5-377.30,Incision-to-closure,lognormal,"4,038754234","0,3879639239","61,19174147","608,222284"
Basic & Regular,General,inpatient,5-377.30,Surgical Lead-in,weibull,"2,232014644","19,581779","17,34324596","67,48082673"
Basic & Regular,General,inpatient,5-377.30,Surgical Lead-out,lognormal,"0,9811957397","0,6334267241","3,260271412","5,247293539"
Basic & Regular,General,inpatient,5-381.02,AN emergence,lognormal,"1,545560229","0,7742004707","6,329703618","32,89352786"
Basic & Regular,General,inpatient,5-381.02,AN induction,weibull,"1,980066478","29,50951871","26,15724324","190,3530981"
Basic & Regular,General,inpatient,5-381.02,Incision-to-closure,lognormal,"4,362106111","0,2821778183","81,60726348","551,9608756"
Basic & Regular,General,inpatient,5-381.02,Surgical Lead-in,lognormal,"3,072233835","0,6209582065","26,18085404","322,4846733"
Basic & Regular,General,inpatient,5-381.02,Surgical Lead-out,lognormal,"1,183114285","0,6217409272","3,9605986","7,402562169"
Basic & Regular,General,inpatient,5-381.70,AN emergence,weibull,"1,616232391","9,2195046","8,258468926","27,41658992"
Basic & Regular,General,inpatient,5-381.70,AN induction,gamma,"2,302711072","7,486307154","17,23880237","129,0549695"
Basic & Regular,General,inpatient,5-381.70,Incision-to-closure,lognormal,"4,695766707","0,4105971012","119,1116986","2605,335424"
Basic & Regular,General,inpatient,5-381.70,Surgical Lead-in,lognormal,"3,165222947","0,5945022124","28,27390761","338,9094313"
Basic & Regular,General,inpatient,5-381.70,Surgical Lead-out,gamma,"3,067818886","1,64433301","5,044515863","8,294863953"
Basic & Regular,General,inpatient,5-385.70,AN emergence,lognormal,"1,356120194","0,8380311094","5,513878425","30,96171689"
Basic & Regular,General,inpatient,5-385.70,AN induction,lognormal,"1,980090293","0,5586592202","8,466696044","26,25758384"
Basic & Regular,General,inpatient,5-385.70,Incision-to-closure,gamma,"4,73207524","10,07420698","47,67190541","480,2566423"
Basic & Regular,General,inpatient,5-385.70,Surgical Lead-in,lognormal,"2,72862101","0,4621548183","17,03746168","69,11778254"
Basic & Regular,General,inpatient,5-385.70,Surgical Lead-out,weibull,"2,514522873","7,037146733","6,24470829","7,066745961"
Basic & Regular,General,inpatient,5-385.b,AN emergence,weibull,"1,89903719","4,434828705","3,935368288","4,645809421"
Basic & Regular,General,inpatient,5-385.b,AN induction,gamma,"3,031723404","2,294121099","6,955140627","15,95593486"
Basic & Regular,General,inpatient,5-385.b,Incision-to-closure,lognormal,"3,045195018","0,5101252115","23,93421162","170,2645671"
Basic & Regular,General,inpatient,5-385.b,Surgical Lead-in,gamma,"7,767533341","1,830917846","14,22171541","26,03879254"
Basic & Regular,General,inpatient,5-385.b,Surgical Lead-out,gamma,"2,568318909","1,946890693","5,000236182","9,734913288"
Basic & Regular,General,inpatient,5-392.10,AN emergence,lognormal,"1,279647902","0,7293366143","4,690850226","15,45165028"
Basic & Regular,General,inpatient,5-392.10,AN induction,gamma,"2,558535441","5,90867343","15,11755038","89,32466826"
Basic & Regular,General,inpatient,5-392.10,Incision-to-closure,lognormal,"4,102481722","0,2943987233","63,16921174","361,2758779"
Basic & Regular,General,inpatient,5-392.10,Surgical Lead-in,weibull,"2,295761427","18,64140035","16,51434723","58,17255176"
Basic & Regular,General,inpatient,5-392.10,Surgical Lead-out,weibull,"2,541147944","4,128412693","3,664526851","2,388037678"
Basic & Regular,General,inpatient,5-393.53,AN emergence,lognormal,"1,385402142","1,077423792","7,140788146","111,8035905"
Basic & Regular,General,inpatient,5-393.53,AN induction,lognormal,"2,303668453","0,6872259786","12,67723957","97,01333706"
Basic & Regular,General,inpatient,5-393.53,Incision-to-closure,weibull,"2,627931026","153,9302164","136,7668131","3132,251763"
Basic & Regular,General,inpatient,5-393.53,Surgical Lead-in,lognormal,"3,470996629","0,4654778295","35,84956503","310,9311043"
Basic & Regular,General,inpatient,5-393.53,Surgical Lead-out,weibull,"2,461653026","5,017347738","4,450097089","3,727847975"
Basic & Regular,General,inpatient,5-393.54,AN emergence,weibull,"1,600138566","8,407771595","7,538131681","23,26430235"
Basic & Regular,General,inpatient,5-393.54,AN induction,weibull,"1,791885387","20,91502989","18,60359106","115,3165363"
Basic & Regular,General,inpatient,5-393.54,Incision-to-closure,gamma,"9,18012401","21,46983228","197,0957228","4231,612113"
Basic & Regular,General,inpatient,5-393.54,Surgical Lead-in,lognormal,"3,351596707","0,5273733205","32,80752851","345,1244546"
Basic & Regular,General,inpatient,5-393.54,Surgical Lead-out,lognormal,"1,445227782","0,5264245164","4,873386949","7,584016182"
Basic & Regular,General,inpatient,5-394.5,AN emergence,lognormal,"1,495136774","0,6641622573","5,560524987","17,14278833"
Basic & Regular,General,inpatient,5-394.5,AN induction,lognormal,"2,410348395","0,6681674898","13,92341969","109,0958377"
Basic & Regular,General,inpatient,5-394.5,Incision-to-closure,lognormal,"4,123239296","0,4903302182","69,64780309","1318,393329"
Basic & Regular,General,inpatient,5-394.5,Surgical Lead-in,weibull,"1,442116435","13,40768847","12,16626115","73,38303648"
Basic & Regular,General,inpatient,5-394.5,Surgical Lead-out,gamma,"2,561983805","1,684117629","4,314682091","7,266432172"
Basic & Regular,General,inpatient,5-399.5,AN emergence,lognormal,"1,388298112","0,8192054908","5,606053132","30,05706096"
Basic & Regular,General,inpatient,5-399.5,AN induction,gamma,"2,235636878","3,353201901","7,496541831","25,13741832"
Basic & Regular,General,inpatient,5-399.5,Incision-to-closure,lognormal,"3,35587882","0,5509394312","33,36962144","394,9006273"
Basic & Regular,General,inpatient,5-399.5,Surgical Lead-in,gamma,"3,541604037","4,589133039","16,2528921","74,58668409"
Basic & Regular,General,inpatient,5-399.5,Surgical Lead-out,lognormal,"1,218422377","0,6661419698","4,221940846","9,955733969"
Basic & Regular,General,inpatient,5-399.7,AN emergence,lognormal,"1,426800076","0,7938258922","5,708063646","28,60406091"
Basic & Regular,General,inpatient,5-399.7,AN induction,lognormal,"1,569646485","0,8280466241","6,769837551","45,14708801"
Basic & Regular,General,inpatient,5-399.7,Incision-to-closure,gamma,"2,79617599","7,319164519","20,4656721","149,7916211"
Basic & Regular,General,inpatient,5-399.7,Surgical Lead-in,weibull,"1,774079577","17,31884154","15,41277024","80,5971684"
Basic & Regular,General,inpatient,5-399.7,Surgical Lead-out,lognormal,"1,086404925","0,6997868896","3,785794491","9,055529946"
Basic & Regular,General,inpatient,5-401.00,AN emergence,lognormal,"1,769264941","0,5425086622","6,796601891","15,807864"
Basic & Regular,General,inpatient,5-401.00,AN induction,lognormal,"2,057508522","0,5108903292","8,917476354","23,7163986"
Basic & Regular,General,inpatient,5-401.00,Incision-to-closure,lognormal,"3,279947291","0,5323845254","30,6203228","307,2344137"
Basic & Regular,General,inpatient,5-401.00,Surgical Lead-in,lognormal,"2,688227995","0,4352573871","16,16668255","54,51571622"
Basic & Regular,General,inpatient,5-401.00,Surgical Lead-out,weibull,"2,099075204","3,65415977","3,236475543","2,62379192"
Basic & Regular,General,inpatient,5-401.50,AN emergence,lognormal,"1,877717986","0,7545916046","8,692166611","57,96646278"
Basic & Regular,General,inpatient,5-401.50,AN induction,lognormal,"1,976251689","0,53014617","8,304347474","22,38005027"
Basic & Regular,General,inpatient,5-401.50,Incision-to-closure,lognormal,"3,142809822","0,4263086936","25,3728416","128,3063813"
Basic & Regular,General,inpatient,5-401.50,Surgical Lead-in,weibull,"1,79076746","15,21613678","13,53493741","61,10849119"
Basic & Regular,General,inpatient,5-401.50,Surgical Lead-out,lognormal,"0,9396108533","0,7530634205","3,397918747","8,811268379"
Basic & Regular,General,inpatient,5-434.51,AN emergence,gamma,"2,806891595","4,047871212","11,36193568","45,99165236"
Basic & Regular,General,inpatient,5-434.51,AN induction,lognormal,"2,96503918","0,5270299892","22,28512655","159,0050846"
Basic & Regular,General,inpatient,5-434.51,Incision-to-closure,lognormal,"4,355134692","0,3878096753","83,95935928","1144,04443"
Basic & Regular,General,inpatient,5-434.51,Surgical Lead-in,weibull,"2,641715914","28,06747755","24,94200969","103,2024746"
Basic & Regular,General,inpatient,5-434.51,Surgical Lead-out,gamma,"4,209281997","1,595507971","6,715942979","10,71534055"
Basic & Regular,General,inpatient,5-445.41,AN emergence,weibull,"2,238468415","12,41187231","10,99317965","26,97228403"
Basic & Regular,General,inpatient,5-445.41,AN induction,gamma,"5,062954951","4,496083953","22,76347051","102,3464745"
Basic & Regular,General,inpatient,5-445.41,Incision-to-closure,lognormal,"4,834221141","0,3264624009","132,6229303","1978,117829"
Basic & Regular,General,inpatient,5-445.41,Surgical Lead-in,gamma,"11,75996267","2,489702032","29,27880294","72,89549518"
Basic & Regular,General,inpatient,5-445.41,Surgical Lead-out,weibull,"1,910188795","8,441742072","7,489640588","16,65036926"
Basic & Regular,General,inpatient,5-448.42,AN emergence,gamma,"2,634485149","2,889319016","7,611868039","21,99311507"
Basic & Regular,General,inpatient,5-448.42,AN induction,lognormal,"2,324261119","0,6433970244","12,56909451","81,01264051"
Basic & Regular,General,inpatient,5-448.42,Incision-to-closure,lognormal,"4,324833195","0,5493372047","87,85773662","2719,02695"
Basic & Regular,General,inpatient,5-448.42,Surgical Lead-in,lognormal,"3,037891748","0,4864950886","23,48191344","147,2417331"
Basic & Regular,General,inpatient,5-448.42,Surgical Lead-out,gamma,"4,258363469","1,21285994","5,16479846","6,264177148"
Basic & Regular,General,inpatient,5-455.25,AN emergence,lognormal,"1,736442751","0,6642262952","7,078351463","27,78546605"
Basic & Regular,General,inpatient,5-455.25,AN induction,lognormal,"2,694238916","0,6610948084","18,40757176","185,7269183"
Basic & Regular,General,inpatient,5-455.25,Incision-to-closure,lognormal,"4,721797916","0,3299708829","118,6571578","1619,559041"
Basic & Regular,General,inpatient,5-455.25,Surgical Lead-in,lognormal,"3,154555438","0,6391220615","28,75449038","417,1514434"
Basic & Regular,General,inpatient,5-455.25,Surgical Lead-out,lognormal,"1,376697","0,6349000487","4,846447857","11,66073141"
Basic & Regular,General,inpatient,5-455.41,AN emergence,gamma,"2,017741685","4,814458165","9,714332927","46,76924947"
Basic & Regular,General,inpatient,5-455.41,AN induction,weibull,"1,847162549","36,10858198","32,07408288","324,4343484"
Basic & Regular,General,inpatient,5-455.41,Incision-to-closure,lognormal,"4,812420256","0,3849407522","132,4903679","2803,692577"
Basic & Regular,General,inpatient,5-455.41,Surgical Lead-in,lognormal,"3,094181302","0,4942352793","24,93607518","172,0462029"
Basic & Regular,General,inpatient,5-455.41,Surgical Lead-out,lognormal,"1,475844144","0,6244407691","5,316457941","13,47865331"
Basic & Regular,General,inpatient,5-455.45,AN emergence,gamma,"1,796856618","5,63242878","10,12066693","57,00393566"
Basic & Regular,General,inpatient,5-455.45,AN induction,lognormal,"2,821476777","0,7406052329","22,10325388","356,9610546"
Basic & Regular,General,inpatient,5-455.45,Incision-to-closure,lognormal,"4,857708317","0,3849989599","138,6316502","3070,63269"
Basic & Regular,General,inpatient,5-455.45,Surgical Lead-in,gamma,"3,85081364","6,646935172","25,59610862","170,1356747"
Basic & Regular,General,inpatient,5-455.45,Surgical Lead-out,lognormal,"1,785868707","0,5942098417","7,116466865","21,4453766"
Basic & Regular,General,inpatient,5-455.71,AN emergence,lognormal,"2,233768534","0,8602737456","13,51505154","200,2070254"
Basic & Regular,General,inpatient,5-455.71,AN induction,gamma,"1,538460852","20,48224322","31,51112936","645,4186158"
Basic & Regular,General,inpatient,5-455.71,Incision-to-closure,lognormal,"4,885156578","0,3594001468","141,1383777","2746,611237"
Basic & Regular,General,inpatient,5-455.71,Surgical Lead-in,gamma,"2,363840399","10,1740249","24,04977108","244,6829697"
Basic & Regular,General,inpatient,5-455.71,Surgical Lead-out,gamma,"3,604375185","1,546667155","5,574768712","8,622311665"
Basic & Regular,General,inpatient,5-455.75,AN emergence,lognormal,"1,873455101","0,78665647","8,871725429","67,4327712"
Basic & Regular,General,inpatient,5-455.75,AN induction,lognormal,"3,016825732","0,7756407794","27,59501226","628,2785667"
Basic & Regular,General,inpatient,5-455.75,Incision-to-closure,lognormal,"5,035312878","0,3704720877","164,6690434","3989,138336"
Basic & Regular,General,inpatient,5-455.75,Surgical Lead-in,lognormal,"3,428515829","0,5078518291","35,07443681","361,962598"
Basic & Regular,General,inpatient,5-455.75,Surgical Lead-out,lognormal,"1,739680985","0,5705125678","6,702115882","17,28015925"
Basic & Regular,General,inpatient,5-465.1,AN emergence,lognormal,"1,679955498","0,829827672","7,570525478","56,79440898"
Basic & Regular,General,inpatient,5-465.1,AN induction,lognormal,"2,348513916","0,5028853266","11,88124067","40,61938692"
Basic & Regular,General,inpatient,5-465.1,Incision-to-closure,lognormal,"4,20015939","0,4443961497","73,61901581","1183,341447"
Basic & Regular,General,inpatient,5-465.1,Surgical Lead-in,gamma,"3,274058846","6,159823769","20,1676255","124,2290189"
Basic & Regular,General,inpatient,5-465.1,Surgical Lead-out,lognormal,"1,210630611","0,6310672301","4,09494602","8,203360212"
Basic & Regular,General,inpatient,5-465.2,AN emergence,lognormal,"1,586433366","0,7022186352","6,252546821","24,91882264"
Basic & Regular,General,inpatient,5-465.2,AN induction,lognormal,"2,2477286","0,6520893985","11,70877888","72,65072634"
Basic & Regular,General,inpatient,5-465.2,Incision-to-closure,lognormal,"4,161111678","0,4600588532","71,30302493","1198,431301"
Basic & Regular,General,inpatient,5-465.2,Surgical Lead-in,lognormal,"2,923692389","0,4290438869","20,40401544","84,14336811"
Basic & Regular,General,inpatient,5-465.2,Surgical Lead-out,gamma,"2,465607285","1,939395799","4,781788412","9,27378036"
Basic & Regular,General,inpatient,5-466.1,AN emergence,lognormal,"1,605625597","0,7882758478","6,795869513","39,78705338"
Basic & Regular,General,inpatient,5-466.1,AN induction,lognormal,"2,511015458","0,8090753735","17,08698287","269,8860983"
Basic & Regular,General,inpatient,5-466.1,Incision-to-closure,lognormal,"4,458929211","0,4968380668","97,7441395","2674,949796"
Basic & Regular,General,inpatient,5-466.1,Surgical Lead-in,gamma,"6,092714389","2,992883956","18,23478714","54,57460187"
Basic & Regular,General,inpatient,5-466.1,Surgical Lead-out,gamma,"3,556255674","1,227932272","4,366841111","5,362185128"
Basic & Regular,General,inpatient,5-466.2,AN emergence,weibull,"1,601279536","8,977404397","8,048318671","26,48539991"
Basic & Regular,General,inpatient,5-466.2,AN induction,lognormal,"2,895251108","0,8085747907","25,08193094","580,5494737"
Basic & Regular,General,inpatient,5-466.2,Incision-to-closure,lognormal,"5,081674963","0,4230457261","176,1188068","6078,940175"
Basic & Regular,General,inpatient,5-466.2,Surgical Lead-in,lognormal,"3,220313103","0,6190061369","30,32272409","429,3227102"
Basic & Regular,General,inpatient,5-466.2,Surgical Lead-out,gamma,"3,431150379","1,987626835","6,81984657","13,55531006"
Basic & Regular,General,inpatient,5-469.10,AN emergence,lognormal,"2,063437377","1,054723054","13,73102318","384,9580055"
Basic & Regular,General,inpatient,5-469.10,AN induction,lognormal,"2,686429587","0,8269389913","20,6629788","419,0379283"
Basic & Regular,General,inpatient,5-469.10,Incision-to-closure,gamma,"2,844677868","27,72317206","78,86349401","2186,346214"
Basic & Regular,General,inpatient,5-469.10,Surgical Lead-in,gamma,"3,97840971","4,816591662","19,16237504","92,29733585"
Basic & Regular,General,inpatient,5-469.10,Surgical Lead-out,gamma,"2,660685689","1,769974148","4,709344885","8,335418702"
Basic & Regular,General,inpatient,5-469.11,AN emergence,weibull,"1,449924","10,34935137","9,384022942","43,22317838"
Basic & Regular,General,inpatient,5-469.11,AN induction,lognormal,"2,459751603","0,734672603","15,32711558","168,1014162"
Basic & Regular,General,inpatient,5-469.11,Incision-to-closure,lognormal,"3,906930392","0,741925536","65,50700886","3149,885801"
Basic & Regular,General,inpatient,5-469.11,Surgical Lead-in,lognormal,"2,96762332","0,5736289086","22,92317443","204,7488273"
Basic & Regular,General,inpatient,5-469.11,Surgical Lead-out,gamma,"2,76982192","1,795161029","4,972276369","8,926036764"
Basic & Regular,General,inpatient,5-469.20,AN emergence,lognormal,"1,995192092","0,8271950498","10,35343053","105,2948945"
Basic & Regular,General,inpatient,5-469.20,AN induction,gamma,"1,736392402","12,65639798","21,9764733","278,1429924"
Basic & Regular,General,inpatient,5-469.20,Incision-to-closure,lognormal,"4,623265425","0,6640256259","126,9420193","8929,757733"
Basic & Regular,General,inpatient,5-469.20,Surgical Lead-in,gamma,"4,255304672","4,488679598","19,10069926","85,7369191"
Basic & Regular,General,inpatient,5-469.20,Surgical Lead-out,gamma,"2,664645781","2,060322206","5,490028875","11,31122841"
Basic & Regular,General,inpatient,5-469.21,AN emergence,lognormal,"1,898098827","0,8836427998","9,860246078","115,0429575"
Basic & Regular,General,inpatient,5-469.21,AN induction,lognormal,"2,465918604","0,6838054535","14,87547008","131,9142214"
Basic & Regular,General,inpatient,5-469.21,Incision-to-closure,lognormal,"3,991688771","0,7423667434","71,32471934","3739,994681"
Basic & Regular,General,inpatient,5-469.21,Surgical Lead-in,lognormal,"2,850357702","0,5734331436","20,38441191","161,7783382"
Basic & Regular,General,inpatient,5-469.21,Surgical Lead-out,lognormal,"1,443816073","0,6128107683","5,111968687","11,91036232"
Basic & Regular,General,inpatient,5-470.10,AN emergence,lognormal,"1,556735759","0,8408945575","6,755031181","46,91305627"
Basic & Regular,General,inpatient,5-470.10,AN induction,lognormal,"2,002947829","0,4101798629","8,061273842","11,90700731"
Basic & Regular,General,inpatient,5-470.10,Incision-to-closure,gamma,"8,163322507","4,677105107","38,18071738","178,5752282"
Basic & Regular,General,inpatient,5-470.10,Surgical Lead-in,gamma,"4,195361989","3,076984697","12,90906464","39,72099436"
Basic & Regular,General,inpatient,5-470.10,Surgical Lead-out,lognormal,"1,09944506","0,5681725942","3,528437395","4,743610785"
Basic & Regular,General,inpatient,5-470.11,AN emergence,gamma,"2,229669709","3,608902722","8,046661083","29,03961708"
Basic & Regular,General,inpatient,5-470.11,AN induction,lognormal,"2,053093501","0,5280100745","8,957496867","25,79899757"
Basic & Regular,General,inpatient,5-470.11,Incision-to-closure,lognormal,"3,684999973","0,4027618441","43,21158042","328,8501235"
Basic & Regular,General,inpatient,5-470.11,Surgical Lead-in,gamma,"4,972852424","3,028462757","15,06009836","45,60894702"
Basic & Regular,General,inpatient,5-470.11,Surgical Lead-out,lognormal,"1,220245286","0,5957330998","4,045860456","6,973762712"
Basic & Regular,General,inpatient,5-484.31,AN emergence,weibull,"1,857204442","10,5623014","9,380141224","27,47773168"
Basic & Regular,General,inpatient,5-484.31,AN induction,gamma,"2,280005284","11,86776157","27,05855908","321,1245276"
Basic & Regular,General,inpatient,5-484.31,Incision-to-closure,gamma,"7,837849358","22,65532012","177,5689863","4022,882228"
Basic & Regular,General,inpatient,5-484.31,Surgical Lead-in,lognormal,"3,366133298","0,4101896721","31,50861755","181,9183621"
Basic & Regular,General,inpatient,5-484.31,Surgical Lead-out,weibull,"2,310947992","6,978600749","6,182793035","8,058110235"
Basic & Regular,General,inpatient,5-484.35,AN emergence,lognormal,"1,960402155","0,8980814859","10,6299696","140,1342094"
Basic & Regular,General,inpatient,5-484.35,AN induction,weibull,"1,796104289","28,44457588","25,29805784","212,3353148"
Basic & Regular,General,inpatient,5-484.35,Incision-to-closure,lognormal,"4,97849447","0,3823962454","156,273537","3845,366554"
Basic & Regular,General,inpatient,5-484.35,Surgical Lead-in,lognormal,"3,426047145","0,483384325","34,56623533","314,4962875"
Basic & Regular,General,inpatient,5-484.35,Surgical Lead-out,gamma,"3,134044267","2,279945618","7,145450494","16,29123854"
Basic & Regular,General,inpatient,5-484.55,AN emergence,gamma,"1,777410548","6,517550977","11,58436385","75,50168196"
Basic & Regular,General,inpatient,5-484.55,AN induction,gamma,"3,328342584","9,041234591","30,0923261","272,0717797"
Basic & Regular,General,inpatient,5-484.55,Incision-to-closure,weibull,"3,258244308","247,8913335","222,2211301","5624,66723"
Basic & Regular,General,inpatient,5-484.55,Surgical Lead-in,lognormal,"3,463459541","0,4774549676","35,7818637","327,8176316"
Basic & Regular,General,inpatient,5-484.55,Surgical Lead-out,gamma,"4,826172268","1,325231333","6,395794709","8,475907549"
Basic & Regular,General,inpatient,5-490.0,AN emergence,lognormal,"1,617922203","0,9377401662","7,827166077","86,34310722"
Basic & Regular,General,inpatient,5-490.0,AN induction,lognormal,"1,918179099","0,5725093781","8,020995915","24,95386335"
Basic & Regular,General,inpatient,5-490.0,Incision-to-closure,lognormal,"2,284687559","0,6102859657","11,83323431","63,19129452"
Basic & Regular,General,inpatient,5-490.0,Surgical Lead-in,gamma,"2,741640964","4,209102237","11,53984711","48,5723963"
Basic & Regular,General,inpatient,5-490.0,Surgical Lead-out,lognormal,"1,06642954","0,5862338126","3,449621729","4,880303646"
Basic & Regular,General,inpatient,5-490.1,AN emergence,lognormal,"1,768597003","0,7429432181","7,725907689","43,97107027"
Basic & Regular,General,inpatient,5-490.1,AN induction,lognormal,"1,879689545","0,5528503479","7,633231631","20,83007538"
Basic & Regular,General,inpatient,5-490.1,Incision-to-closure,lognormal,"2,348982616","0,6569766062","12,99795121","91,18853121"
